Category,Job ID,Sub ID,Budget Avg,Country Normalized,Absolute Date,Job Type,Experience Level,Allowed Applicant Country
Mobile Development,1984389132424862665,~021984389132424862665,100.0,United States,2025-10-31T22:36:52.225Z,Fixed,Expert,United States
Mobile Development,1985496844606062363,~021985496844606062363,100.0,United States,2025-11-03T23:58:31.417Z,Fixed,Expert,United States
QA Testing,1972706291134787336,~021972706291134787336,40.0,United Kingdom,2025-09-29T16:53:25.812Z,Fixed,Entry Level,United States
Web Development,1973469521596537573,~021973469521596537573,150.0,United States,2025-10-01T19:26:14.133Z,Fixed,Intermediate,United States
QA Testing,1974130171159867046,~021974130171159867046,120.0,United States,2025-10-03T15:11:25.274Z,Fixed,Entry Level,Macao
QA Testing,1974131082242415862,~021974131082242415862,75.0,United States,2025-10-03T15:15:02.473Z,Fixed,Entry Level,Papua New Guinea
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Algeria
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Egypt
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Jordan
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Morocco
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Oman
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Qatar
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Saudi Arabia
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,Tunisia
Mobile Development,1980664118100411234,~021980664118100411234,,Egypt,2025-10-21T15:54:59.622Z,Fixed,Intermediate,United Arab Emirates
Mobile Development,1989348992451408322,~021989348992451408322,22.5,Isle of Man,2025-11-14T15:05:35.107Z,Hourly,Expert,Armenia
Mobile Development,1989348992451408322,~021989348992451408322,22.5,Isle of Man,2025-11-14T15:05:35.107Z,Hourly,Expert,Georgia
Mobile Development,1989348992451408322,~021989348992451408322,22.5,Isle of Man,2025-11-14T15:05:35.107Z,Hourly,Expert,United Kingdom
Mobile Development,1989348992451408322,~021989348992451408322,22.5,Isle of Man,2025-11-14T15:05:35.107Z,Hourly,Expert,Kazakhstan
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Australia
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Bahrain
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Egypt
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Kuwait
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Lebanon
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Oman
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Qatar
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,Saudi Arabia
Mobile Development,1979160887846279538,~021979160887846279538,501.0,Australia,2025-10-17T12:21:41.613Z,Hourly,Expert,United Arab Emirates
Mobile Development,1980266438973773428,~021980266438973773428,20.0,Colombia,2025-10-20T13:34:45.520Z,Hourly,Entry Level,Colombia
Mobile Development,1980266438973773428,~021980266438973773428,20.0,Colombia,2025-10-20T13:34:45.520Z,Hourly,Entry Level,Uruguay
Mobile Development,1980266438973773428,~021980266438973773428,20.0,Colombia,2025-10-20T13:34:45.520Z,Hourly,Entry Level,Argentina
Mobile Development,1980266438973773428,~021980266438973773428,20.0,Colombia,2025-10-20T13:34:45.520Z,Hourly,Entry Level,Chile
Mobile Development,1980266438973773428,~021980266438973773428,20.0,Colombia,2025-10-20T13:34:45.520Z,Hourly,Entry Level,Peru
Mobile Development,1980266438973773428,~021980266438973773428,20.0,Colombia,2025-10-20T13:34:45.520Z,Hourly,Entry Level,Ecuador
Mobile Development,1980266438973773428,~021980266438973773428,20.0,Colombia,2025-10-20T13:34:45.520Z,Hourly,Entry Level,Bolivia
Mobile Development,1980703453581728359,~021980703453581728359,500.0,Saudi Arabia,2025-10-21T18:31:17.918Z,Fixed,Intermediate,Egypt
Mobile Development,1980703453581728359,~021980703453581728359,500.0,Saudi Arabia,2025-10-21T18:31:17.918Z,Fixed,Intermediate,Jordan
Mobile Development,1979148264356854581,~021979148264356854581,150.0,Ukraine,2025-10-17T11:31:31.894Z,Fixed,Expert,Estonia
Mobile Development,1979148264356854581,~021979148264356854581,150.0,Ukraine,2025-10-17T11:31:31.894Z,Fixed,Expert,Ukraine
Mobile Development,1979148264356854581,~021979148264356854581,150.0,Ukraine,2025-10-17T11:31:31.894Z,Fixed,Expert,Poland
Mobile Development,1980417451919517268,~021980417451919517268,,France,2025-10-20T23:34:49.780Z,Hourly,Intermediate,France
Mobile Development,1972554766670906557,~021972554766670906557,,India,2025-09-29T06:51:19.562Z,Fixed,Intermediate,India
Mobile Development,1973563722651210545,~021973563722651210545,,United States,2025-10-02T01:40:33.413Z,Fixed,Expert,India
Mobile Development,1973563722651210545,~021973563722651210545,,United States,2025-10-02T01:40:33.413Z,Fixed,Expert,United States
Mobile Development,1973665093396271921,~021973665093396271921,20.0,India,2025-10-02T08:23:22.012Z,Fixed,Intermediate,India
Mobile Development,1973665093396271921,~021973665093396271921,20.0,India,2025-10-02T08:23:22.012Z,Fixed,Intermediate,Bangladesh
Mobile Development,1975302806566675066,~021975302806566675066,15.0,United States,2025-10-06T20:51:03.357Z,Hourly,Intermediate,India
Mobile Development,1975730813043286651,~021975730813043286651,30.0,United States,2025-10-08T01:11:48.053Z,Hourly,Expert,India
Mobile Development,1976232159301036343,~021976232159301036343,10.0,India,2025-10-09T10:23:58.199Z,Hourly,Intermediate,India
Mobile Development,1979119543576729970,~021979119543576729970,300.0,India,2025-10-17T09:37:24.387Z,Fixed,Intermediate,India
Mobile Development,1982335429125169144,~021982335429125169144,15.0,India,2025-10-26T06:36:11.181Z,Hourly,Intermediate,India
Mobile Development,1983763528132458774,~021983763528132458774,22.5,India,2025-10-30T05:10:56.555Z,Hourly,Expert,India
Mobile Development,1983853202785476849,~021983853202785476849,11.0,India,2025-10-30T11:07:16.667Z,Hourly,Intermediate,India
Mobile Development,1983942927867806005,~021983942927867806005,,India,2025-10-30T17:03:48.785Z,Hourly,Intermediate,India
Mobile Development,1985608663634112216,~021985608663634112216,,India,2025-11-04T07:22:51.049Z,Hourly,Expert,India
Mobile Development,1985707311550263000,~021985707311550263000,7.5,India,2025-11-04T13:54:50.674Z,Hourly,Intermediate,India
Mobile Development,1990038912501634371,~021990038912501634371,22.5,India,2025-11-16T12:47:04.797Z,Hourly,Expert,India
Mobile Development,1990701169113552665,~021990701169113552665,,India,2025-11-18T08:38:39.126Z,Fixed,Expert,India
Other - Software Development,1975168144771771759,~021975168144771771759,100.0,India,2025-10-06T11:55:57.433Z,Fixed,Intermediate,India
Other - Software Development,1984249649361555482,~021984249649361555482,26.5,United Kingdom,2025-10-31T13:22:36.894Z,Hourly,Expert,India
Web Development,1986737538160969500,~021986737538160969500,25.0,India,2025-11-07T10:08:35.819Z,Hourly,Intermediate,India
Mobile Development,1978770455018641779,~021978770455018641779,,Gibraltar,2025-10-16T10:30:15.164Z,Fixed,Expert,Israel
Mobile Development,1978770455018641779,~021978770455018641779,,Gibraltar,2025-10-16T10:30:15.164Z,Fixed,Expert,Ukraine
Mobile Development,1972378201395840189,~021972378201395840189,25.0,Bulgaria,2025-09-28T19:09:43.103Z,Fixed,Entry Level,Italy
Mobile Development,1972378201395840189,~021972378201395840189,25.0,Bulgaria,2025-09-28T19:09:43.103Z,Fixed,Entry Level,Ireland
Mobile Development,1972378201395840189,~021972378201395840189,25.0,Bulgaria,2025-09-28T19:09:43.103Z,Fixed,Entry Level,Austria
Mobile Development,1972378201395840189,~021972378201395840189,25.0,Bulgaria,2025-09-28T19:09:43.103Z,Fixed,Entry Level,Croatia
Mobile Development,1977312469350939939,~021977312469350939939,5.0,Germany,2025-10-12T09:56:44.218Z,Fixed,Entry Level,Madagascar
Mobile Development,1977312469350939939,~021977312469350939939,5.0,Germany,2025-10-12T09:56:44.218Z,Fixed,Entry Level,Nepal
Mobile Development,1977312469350939939,~021977312469350939939,5.0,Germany,2025-10-12T09:56:44.218Z,Fixed,Entry Level,Turkey
Mobile Development,1983002363121509808,~021983002363121509808,50.0,India,2025-10-28T02:46:20.629Z,Fixed,Intermediate,Pakistan
Mobile Development,1983002363121509808,~021983002363121509808,50.0,India,2025-10-28T02:46:20.629Z,Fixed,Intermediate,Bangladesh
Mobile Development,1983002363121509808,~021983002363121509808,50.0,India,2025-10-28T02:46:20.629Z,Fixed,Intermediate,Philippines
Mobile Development,1978442593021227677,~021978442593021227677,22.5,Philippines,2025-10-15T12:47:26.769Z,Hourly,Intermediate,Philippines
Mobile Development,1988390750935189355,~021988390750935189355,9.0,Australia,2025-11-11T23:37:52.447Z,Hourly,Intermediate,Philippines
Mobile Development,1988443825165788299,~021988443825165788299,250.0,United States,2025-11-12T03:08:46.421Z,Fixed,Expert,Philippines
Mobile Development,1988467989387282283,~021988467989387282283,10.0,United States,2025-11-12T04:44:47.590Z,Hourly,Expert,Philippines
Mobile Development,1978103182154399364,~021978103182154399364,,Switzerland,2025-10-14T14:18:44.888Z,Fixed,Expert,Switzerland
Mobile Development,1978103182154399364,~021978103182154399364,,Switzerland,2025-10-14T14:18:44.888Z,Fixed,Expert,Italy
Mobile Development,1975937159783298219,~021975937159783298219,17.5,United States,2025-10-08T14:51:45.016Z,Hourly,Intermediate,Tanzania
Mobile Development,1975937159783298219,~021975937159783298219,17.5,United States,2025-10-08T14:51:45.016Z,Hourly,Intermediate,Uganda
Mobile Development,1975937159783298219,~021975937159783298219,17.5,United States,2025-10-08T14:51:45.016Z,Hourly,Intermediate,Kenya
Mobile Development,1974387892803169958,~021974387892803169958,20.0,Thailand,2025-10-04T08:15:30.879Z,Hourly,Intermediate,Thailand
Mobile Development,1974387892803169958,~021974387892803169958,20.0,Thailand,2025-10-04T08:15:30.879Z,Hourly,Intermediate,Vietnam
Mobile Development,1983994174400388041,~021983994174400388041,200.0,Pakistan,2025-10-30T20:27:26.916Z,Fixed,Intermediate,Turkey
Mobile Development,1983994174400388041,~021983994174400388041,200.0,Pakistan,2025-10-30T20:27:26.916Z,Fixed,Intermediate,Philippines
Mobile Development,1983994174400388041,~021983994174400388041,200.0,Pakistan,2025-10-30T20:27:26.916Z,Fixed,Intermediate,China
Mobile Development,1983994174400388041,~021983994174400388041,200.0,Pakistan,2025-10-30T20:27:26.916Z,Fixed,Intermediate,Bangladesh
Mobile Development,1983994174400388041,~021983994174400388041,200.0,Pakistan,2025-10-30T20:27:26.916Z,Fixed,Intermediate,Pakistan
Mobile Development,1983167922750452914,~021983167922750452914,35.0,Ukraine,2025-10-28T13:44:13.142Z,Hourly,Expert,Ukraine
Mobile Development,1985086785168915506,~021985086785168915506,,Canada,2025-11-02T20:49:05.659Z,Hourly,Intermediate,Ukraine
Mobile Development,1985086785168915506,~021985086785168915506,,Canada,2025-11-02T20:49:05.659Z,Hourly,Intermediate,Colombia
Mobile Development,1985086785168915506,~021985086785168915506,,Canada,2025-11-02T20:49:05.659Z,Hourly,Intermediate,Canada
Mobile Development,1985086785168915506,~021985086785168915506,,Canada,2025-11-02T20:49:05.659Z,Hourly,Intermediate,Argentina
Mobile Development,1989284693502652866,~021989284693502652866,,Lithuania,2025-11-14T10:50:04.963Z,Fixed,Expert,Ukraine
Mobile Development,1983276920459674091,~021983276920459674091,,Canada,2025-10-28T20:57:20.249Z,Hourly,Expert,United Arab Emirates
Web Development,1982364816520117162,~021982364816520117162,,United Arab Emirates,2025-10-26T08:32:57.700Z,Hourly,Expert,United Arab Emirates
Mobile Development,1987880478713710443,~021987880478713710443,,United Kingdom,2025-11-10T13:50:14.084Z,Fixed,Intermediate,United Kingdom
Mobile Development,1971507828836175194,~021971507828836175194,507.0,United States,2025-09-26T09:31:10.272Z,Hourly,Intermediate,United States
Mobile Development,1971573166741999672,~021971573166741999672,,United States,2025-09-26T13:50:47.968Z,Fixed,Expert,United States
Mobile Development,1972638964270253245,~021972638964270253245,,United States,2025-09-29T12:25:53.829Z,Hourly,Expert,United States
Mobile Development,1974487786305973926,~021974487786305973926,,United States,2025-10-04T14:52:27.342Z,Hourly,Expert,United States
Mobile Development,1980366239325070932,~021980366239325070932,500.0,United States,2025-10-20T20:11:19.768Z,Fixed,Intermediate,United States
Mobile Development,1980434492633963111,~021980434492633963111,30.0,United States,2025-10-21T00:42:32.619Z,Hourly,Expert,United States
Mobile Development,1980815070010852194,~021980815070010852194,,United States,2025-10-22T01:54:49.347Z,Hourly,Expert,United States
Mobile Development,1981057408973203129,~021981057408973203129,,United States,2025-10-22T17:57:47.391Z,Hourly,Intermediate,United States
Mobile Development,1981850841081326962,~021981850841081326962,22.5,United States,2025-10-24T22:30:36.415Z,Hourly,Intermediate,United States
Mobile Development,1982508654287601983,~021982508654287601983,,United States,2025-10-26T18:04:31.320Z,Hourly,Intermediate,United States
Mobile Development,1982557358033559544,~021982557358033559544,25.0,United States,2025-10-26T21:18:03.173Z,Hourly,Entry Level,United States
Mobile Development,1982872849717485560,~021982872849717485560,22.5,United States,2025-10-27T18:11:42.303Z,Hourly,Intermediate,United States
QA Testing,1985796590832742890,~021985796590832742890,15.0,United States,2025-11-04T19:49:36.548Z,Hourly,Intermediate,United States
Mobile Development,1965766200046940399,~021965766200046940399,300.0,United States,2025-09-10T13:15:59.150Z,Fixed,Intermediate,United States
Web Development,1977720891132832055,~021977720891132832055,12.0,India,2025-10-13T12:59:39.628Z,Hourly,Intermediate,India
Web Development,1977720891132832055,~021977720891132832055,12.0,India,2025-10-13T12:59:39.628Z,Hourly,Intermediate,Nepal
Web Development,1983678107715104457,~021983678107715104457,,United States,2025-10-29T23:31:30.693Z,Fixed,Intermediate,United States
Web Development,1985690289432476722,~021985690289432476722,,United Arab Emirates,2025-11-04T12:47:12.298Z,Fixed,Expert,Australia
Web Development,1985690289432476722,~021985690289432476722,,United Arab Emirates,2025-11-04T12:47:12.298Z,Fixed,Expert,Indonesia
Web Development,1985690289432476722,~021985690289432476722,,United Arab Emirates,2025-11-04T12:47:12.298Z,Fixed,Expert,Philippines
Web Development,1985690289432476722,~021985690289432476722,,United Arab Emirates,2025-11-04T12:47:12.298Z,Fixed,Expert,Thailand
Web Development,1985690289432476722,~021985690289432476722,,United Arab Emirates,2025-11-04T12:47:12.298Z,Fixed,Expert,United Kingdom
Web Development,1985690289432476722,~021985690289432476722,,United Arab Emirates,2025-11-04T12:47:12.298Z,Fixed,Expert,United States
Web Development,1989366843438592450,~021989366843438592450,,United Arab Emirates,2025-11-14T16:16:31.054Z,Fixed,Expert,Australia
Web Development,1989366843438592450,~021989366843438592450,,United Arab Emirates,2025-11-14T16:16:31.054Z,Fixed,Expert,Indonesia
Web Development,1989366843438592450,~021989366843438592450,,United Arab Emirates,2025-11-14T16:16:31.054Z,Fixed,Expert,Philippines
